id,name,expansion_id,expansion,points,criteria_count,criteria
13836,Feline Figurines Found,-1,Unknown (-1),0,0,
13087,Sausage Sampler,-1,Unknown (-1),0,6,[1] Fried Boar Sausage | [2] Goldshire Farms Smoked Sausage | [3] Heartsbane Hexwurst | [4] Roland's Famous Frankfurter | [5] Rosco Fryer's Mostly-Meat Brat | [6] Timmy Gene Sunrise Pork
12771,Treasures of Nazmir,-1,Unknown (-1),0,10,[1] Lucky Horace's Lucky Chest | [2] Partially-Digested Treasure | [3] Cursed Nazmani Chest | [4] Cleverly Disguised Chest | [5] Lost Nazmani Treasure | [6] Offering to Bwonsamdi | [7] Shipwrecked Chest | [8] Venomous Seal | [9] Swallowed Naga Chest | [10] Wunja's Trove
12867,Azeroth at War: The Barrens,-1,Unknown (-1),0,13,[1] Defending Durotar | [2] Tiragarde Ruins | [3] Blockade of Northwatch | [4] Salvaging the Battlescar | [5] At a Crossroads | [6] Lingering in Theramore | [7] Great Gate of Mulgore | [8] Barrens at War | [9] Orgrimmar Armory | [10] Echo Isles Navy | [11] Steamwheedle Alliance | [12] Investigate Wailing Caverns | [13] Barren Supplies
12869,Azeroth at War: After Lordaeron,-1,Unknown (-1),0,13,[1] Gilnean Assault | [2] Wall Them Off | [3] Lordamere Lake | [4] Mounted Resistance | [5] Shadowfang Plague | [6] Rebuilding Alterac | [7] Dancing with Dark Rangers | [8] Dalaran Ritual | [9] Exorcising Dun Garok | [10] Azurelode Mine | [11] Silverpine Reinforcements | [12] Deep Elem Mine | [13] Southshore Sabotage
12870,Azeroth at War: Kalimdor on Fire,-1,Unknown (-1),0,13,[1] Shreds of Warsong | [2] Ashenvale Pass | [3] Siege of Astranaar | [4] Teldrassil Evacuation | [5] Bilgewater Sabotage | [6] Out of your Depth | [7] Investigate Stardust Spire | [8] Return to Auberdine | [9] Deeps Scouting | [10] Darkshore Drilling | [11] Posting Reinforcements | [12] Recapture Silverwind Refuge | [13] Ancient Defenses
12872,The Dirty Five,-1,Unknown (-1),0,0,
12896,Azeroth at War: The Barrens,-1,Unknown (-1),0,13,[1] Our Fort Was a Triumph | [2] At a Crossroads | [3] Razor Hill Supplies | [4] Lingering in Theramore | [5] Salvaging Tiragarde | [6] The Defense of Northwatch Hold | [7] Barrens at War | [8] Great Gate of Mulgore | [9] Azerite Weaponry | [10] Steamwheedle Alliance | [11] Echo Isles Navy | [12] Investigate Wailing Caverns | [13] Barren Supplies
12898,Azeroth at War: After Lordaeron,-1,Unknown (-1),0,13,[1] Lordamere Lake | [2] Undead Rising | [3] Shadowfang Plague | [4] Alterac Scouting | [5] Damming Them All | [6] Destroying the Keep | [7] Dalaran Ritual | [8] Dancing with the Dark Rangers | [9] Exorcising Dun Garok | [10] Hillsbrad Mine | [11] Silverpine Reinforcements | [12] Deep Elem Mine | [13] Southshore Sabotage
12899,Azeroth at War: Kalimdor on Fire,-1,Unknown (-1),0,13,[1] Bilgewater Sabotage | [2] Siege of Astranaar | [3] Teldrassil Evacuation | [4] Ashenvale Pass | [5] Shreds of Warsong | [6] Out of Our Depth | [7] Deeps Scouting | [8] Darkshore Drilling | [9] Stardust Spire Counterattack | [10] Ancient Defenses | [11] Posting Reinforcements | [12] Recapture Silverwind Refuge | [13] Return to Auberdine
12997,The Pride of Kul Tiras,-1,Unknown (-1),0,0,
13011,Scourge of Zem'lan,-1,Unknown (-1),0,1,[1] Zem'lan pirates slain
13014,Vorrik's Champion,-1,Unknown (-1),0,3,[1] Faithless slain with Vorrik's Bulwark | [2] Faithless slain with Rakjan the Unbroken | [3] Faithless charged with a Battle Krolusk
13017,Champion of the Vulpera,-1,Unknown (-1),0,1,[1] Vulpera rescued
13018,Dune Rider,-1,Unknown (-1),0,0,
13138,Flying Colors,-1,Unknown (-1),0,0,
13057,Sailed in Sea Minor,-1,Unknown (-1),0,6,[1] Shanty of the Lively Men | [2] Shanty of Fruit Counting | [3] Shanty of Inebriation | [4] Shanty of Josephus | [5] Shanty of the Black Sphere | [6] Shanty of the Horse
12990,Catchin' Some Rays,-1,Unknown (-1),0,1,[1] Fish up a Great Sea Ray from the oceans around Kul Tiras or Zandalar.
13061,Three Sheets to the Wind,-1,Unknown (-1),0,22,"[1] ""Aurora Borealis"" | [2] Admiralty-Issued Grog | [3] Arathor Single Cask | [4] Bitter Darkroot Vodka | [5] Blacktooth Bloodwine | [6] Brennadam Apple Brandy | [7] Corlain Estate 12 Year | [8] Dark and Stormy | [9] Drop Anchor Dunkel | [10] Foaming Turtle Broth | [11] Hook Point Porter | [12] Hook Point Schnapps | [13] Kul Tiran Tripel | [14] Long Forgotten Rum | [15] Mildenhall Mead | [16] Patina Pale Ale | [17] Pontoon Pilsner | [18] Sausage Martini | [19] Snowberry Berliner | [20] Thornspeaker Moonshine | [21] Tradewinds Kolsch | [22] Whitegrove Pale Ale"
13095,Dread Chain,-1,Unknown (-1),0,0,
13096,Heroic: Dread Chain,-1,Unknown (-1),0,0,
13097,Mythic: Dread Chain,-1,Unknown (-1),0,0,
12852,Treasures of Tiragarde Sound,-1,Unknown (-1),0,10,[1] Hay Covered Chest | [2] Cutwater Treasure Chest | [3] Precarious Noble Cache | [4] Forgotten Smuggler's Stash | [5] Scrimshaw Cache | [6] Secret of the Depths | [7] Soggy Treasure Map | [8] Faded Treasure Map | [9] Yellowed Treasure Map | [10] Singed Treasure Map
13058,Kul Tiran Up the Dance Floor,-1,Unknown (-1),0,0,
12836,Existential Crisis,-1,Unknown (-1),0,0,
12731,Professional Kul Tiran Master,-1,Unknown (-1),0,0,
12733,Professional Zandalari Master,-1,Unknown (-1),0,0,
41875,Horrific Vision of Orgrimmar,-1,Unknown (-1),0,0,
12734,Working in Kul Tiras,-1,Unknown (-1),0,0,
12735,Working in Zandalar,-1,Unknown (-1),0,0,
12736,Kul Tiran Master of All,-1,Unknown (-1),0,11,[1] Kul Tiran Alchemy | [2] Kul Tiran Blacksmithing | [3] Kul Tiran Enchanting | [4] Kul Tiran Engineering | [5] Kul Tiran Herbalism | [6] Kul Tiran Inscription | [7] Kul Tiran Jewelcrafting | [8] Kul Tiran Leatherworking | [9] Kul Tiran Mining | [10] Kul Tiran Skinning | [11] Kul Tiran Tailoring
12991,"New Mog, G'huun This?",-1,Unknown (-1),0,0,
12993,Don't Warfront Me,-1,Unknown (-1),0,0,
12996,Toybox Tycoon,-1,Unknown (-1),0,1,[1] Collect 400 Toys
13098,Bane of the Chain,-1,Unknown (-1),0,0,
13099,Molten Cay,-1,Unknown (-1),0,0,
13100,Heroic: Molten Cay,-1,Unknown (-1),0,0,
12806,Glory of the Uldir Raider,-1,Unknown (-1),0,8,[1] Double Dribble | [2] Elevator Music | [3] Parental Controls | [4] Thrash Mouth - All Stars | [5] What's in the Box? | [6] Now We Got Bad Blood | [7] Edgelords | [8] Existential Crisis
12807,Battle for Azeroth Dungeon Hero,-1,Unknown (-1),0,8,[1] Heroic: The Temple of Sethraliss | [2] Heroic: Underrot | [3] Heroic: Waycrest Manor | [4] Heroic: Freehold | [5] Heroic: Shrine of the Storm | [6] Heroic: Atal'Dazar | [7] Heroic: Tol Dagor | [8] Heroic: The MOTHERLODE!!
12812,Glory of the Wartorn Hero,-1,Unknown (-1),0,27,"[1] Pecking Order | [2] I'm in Charge Now! | [3] That Sweete Booty | [4] Losing My Profession | [5] Run Wild Like a Man On Fire | [6] Alchemical Romance | [7] Breath of the Shrine | [8] The Void Lies Sleeping | [9] Trust No One | [10] Bringing Hexy Back | [11] Gold Fever | [12] It's Lit! | [13] Not a Fun Guy | [14] Taint Nobody Got Time For That | [15] Sporely Alive | [16] Snake Eyes | [17] Snake Eater | [18] Good Night, Sweet Prince | [19] Remix to Ignition | [20] Shot Through the Heart | [21] Pitch Invasion | [22] Ready for Raiding VI | [23] Stand by Me | [24] A Fish Out of Water | [25] It Belongs in a Mausoleum! | [26] How to Keep a Mummy | [27] Wrap God"
12737,Zandalari Master of All,-1,Unknown (-1),0,11,[1] Zandalari Alchemy | [2] Zandalari Blacksmithing | [3] Zandalari Enchanting | [4] Zandalari Engineering | [5] Zandalari Herbalism | [6] Zandalari Inscription | [7] Zandalari Jewelcrafting | [8] Zandalari Leatherworking | [9] Zandalari Mining | [10] Zandalari Skinning | [11] Zandalari Tailoring
12738,Holy Scrap!,-1,Unknown (-1),0,1,
12739,Scraptastic!,-1,Unknown (-1),0,1,
12740,Full of Scrap!,-1,Unknown (-1),0,1,
12741,Giving a Scrap,-1,Unknown (-1),0,0,
12742,Kul Tiran Cook,-1,Unknown (-1),0,0,
12743,Zandalari Cook,-1,Unknown (-1),0,0,
12744,The Kul Tiran Menu,-1,Unknown (-1),0,12,[1] Bountiful Captain's Feast | [2] Galley Banquet | [3] Grilled Catfish | [4] Honey-Glazed Haunches | [5] Kul Tiramisu | [6] Loa Loaf | [7] Mon'Dazi | [8] Ravenberry Tarts | [9] Sailor's Pie | [10] Seasoned Loins | [11] Spiced Snapper | [12] Swamp Fish 'n Chips
12746,The Zandalari Menu,-1,Unknown (-1),0,12,[1] Bountiful Captain's Feast | [2] Galley Banquet | [3] Grilled Catfish | [4] Honey-Glazed Haunches | [5] Kul Tiramisu | [6] Loa Loaf | [7] Mon'Dazi | [8] Ravenberry Tarts | [9] Sailor's Pie | [10] Seasoned Loins | [11] Spiced Snapper | [12] Swamp Fish 'n Chips
12747,Catering for Combat,-1,Unknown (-1),0,0,
12753,Kul Tiran Fisherman,-1,Unknown (-1),0,0,
13056,Giving a Scrap,-1,Unknown (-1),0,0,
13101,Mythic: Molten Cay,-1,Unknown (-1),0,0,
13102,Clash at the Cay,-1,Unknown (-1),0,0,
13103,Rotting Mire,-1,Unknown (-1),0,0,
13104,Heroic: Rotting Mire,-1,Unknown (-1),0,0,
13105,Mythic: Rotting Mire,-1,Unknown (-1),0,0,
13106,Mire Marauder,-1,Unknown (-1),0,0,
13107,Skittering Hollow,-1,Unknown (-1),0,0,
12726,A Fish Out of Water,-1,Unknown (-1),0,0,
12727,Stand by Me,-1,Unknown (-1),0,0,
12754,Zandalari Fisherman,-1,Unknown (-1),0,0,
12755,Scent of the Sea,-1,Unknown (-1),0,1,
12756,Fish Me In the Moonlight,-1,Unknown (-1),0,1,
12757,Angling for Battle,-1,Unknown (-1),0,0,
12758,Baiting the Enemy,-1,Unknown (-1),0,0,
12759,Baiting the Enemy,-1,Unknown (-1),0,0,
12760,Kul Tiran Archaeologist,-1,Unknown (-1),0,0,
12761,Zandalari Archaeologist,-1,Unknown (-1),0,0,
12762,Kul Tiran Curator,-1,Unknown (-1),0,12,[1] Pristine Ceremonial Bonesaw | [2] Pristine Ancient Runebound Tome | [3] Pristine Disembowling Sickle | [4] Pristine Jagged Blade of the Drust | [5] Pristine Ritual Fetish | [6] Pristine Soul Coffer | [7] Pristine Akun'Jar Vase | [8] Pristine Urn of Passage | [9] Pristine Rezan Idol | [10] Pristine High Apothecary's Hood | [11] Pristine Bwonsamdi Voodoo Mask | [12] Pristine Blowgun of the Sethrak
12764,Zandalari Curator,-1,Unknown (-1),0,12,[1] Pristine Ceremonial Bonesaw | [2] Pristine Ancient Runebound Tome | [3] Pristine Disembowling Sickle | [4] Pristine Jagged Blade of the Drust | [5] Pristine Ritual Fetish | [6] Pristine Soul Coffer | [7] Pristine Akun'Jar Vase | [8] Pristine Urn of Passage | [9] Pristine Rezan Idol | [10] Pristine High Apothecary's Hood | [11] Pristine Bwonsamdi Voodoo Mask | [12] Pristine Blowgun of the Sethrak
12765,Exotic Discoveries,-1,Unknown (-1),0,12,[1] Ceremonial Bonesaw | [2] Ancient Runebound Tome | [3] Disembowling Sickle | [4] Jagged Blade of the Drust | [5] Ritual Fetish | [6] Soul Coffer | [7] Akun'Jar Vase | [8] Urn of Passage | [9] Rezan Idol | [10] High Apothecary's Hood | [11] Bwonsamdi Voodoo Mask | [12] Blowgun of the Sethra
12769,Light Travel,-1,Unknown (-1),0,1,[1] Battle for Azeroth Digsites Completed
13076,Heritage of the Dark Iron,-1,Unknown (-1),0,0,
13077,Heritage of the Mag'har,-1,Unknown (-1),0,0,
13078,Realm First! Battle for Azeroth Keystone Master,-1,Unknown (-1),0,0,
12930,Battle Safari,-1,Unknown (-1),0,27,[1] Shadowback Crawler | [2] River Frog | [3] Freshwater Crawler | [4] Vale Marmot | [5] Valley Chicken | [6] Sandyback Crawler | [7] River Otter | [8] Parasitic Boarfly | [9] Shack Crab | [10] Inland Croaker | [11] Giant Woodworm | [12] Shore Butterfly | [13] Barrier Hermit | [14] Coastal Scuttler | [15] Golden Beetle | [16] Bloodfever Tarantula | [17] Elusive Skimmer | [18] Leafy Flutterwing | [19] Young Sand Sifter | [20] Sticky Oozeling | [21] Returned Hatchling | [22] Glutted Bleeder | [23] Spectral Raven | [24] Boghopper | [25] Hermit Crab | [26] Coastal Bounder | [27] Honey Bee
12936,Battle on Zandalar and Kul Tiras,-1,Unknown (-1),0,24,"[1] Crab People | [2] This Little Piggy Has Sharp Tusks | [3] Automated Chaos | [4] Night Horrors | [5] Rogue Azerite | [6] What's the Buzz? | [7] Sea Creatures Are Weird | [8] Captured Evil | [9] Not So Bad Down Here | [10] Unbreakable | [11] That's a Big Carcass | [12] Strange Looking Dogs | [13] Marshdwellers | [14] Crawg in the Bog | [15] Pack Leader | [16] Accidental Dread | [17] Keeyo's Champions of Vol'dun | [18] Snakes on a Terrace | [19] What Do You Mean, Mind Controlling Plants? | [20] Desert Survivors | [21] Critters are Friends, Not Food | [22] Add More to the Collection | [23] You've Never Seen Jammer Upset | [24] Small Beginnings"
12958,Master of Minions,-1,Unknown (-1),0,1,[1] Collect 1000 unique pets.
12998,That Sweete Booty,-1,Unknown (-1),0,0,
13295,Mythic: Jadefire Masters,-1,Unknown (-1),0,0,
13298,Mythic: Jadefire Masters,-1,Unknown (-1),0,0,
13299,Mythic: Opulence,-1,Unknown (-1),0,0,
13300,Mythic: Conclave of the Chosen,-1,Unknown (-1),0,0,
13311,Mythic: King Rastakhan,-1,Unknown (-1),0,0,
13312,Mythic: Mekkatorque,-1,Unknown (-1),0,0,
13313,Mythic: Stormwall Blockade,-1,Unknown (-1),0,0,
13314,Mythic: Lady Jaina Proudmoore,-1,Unknown (-1),0,0,
13383,Barrel of Monkeys,-1,Unknown (-1),0,0,
13385,Daz'aling Attire,-1,Unknown (-1),0,0,
13402,Frontline Slayer,-1,Unknown (-1),0,0,
13403,Frontline Slayer,-1,Unknown (-1),0,1,[1] Alliance players slain.
13448,Battle for Azeroth Keystone Conqueror: Season Two,-1,Unknown (-1),0,0,
13317,Supplied and Ready,-1,Unknown (-1),0,6,[1] Drustvar | [2] Nazmir | [3] Stormsong Valley | [4] Tiragarde Sound | [5] Vol'dun | [6] Zuldazar
20598,Hallowfall,-1,Unknown (-1),0,3,[1] The Guiding Star | [2] Gathering Shadows | [3] Hope in Solidarity
13927,Crashin' Splashin',-1,Unknown (-1),0,0,
13545,"Go Ahead, Make My Daisy",-1,Unknown (-1),0,0,
13573,How to Ptrain Your Pterrordax,-1,Unknown (-1),0,1,[1] Just Ptrust Me On This
13449,Battle for Azeroth Keystone Master: Season Two,-1,Unknown (-1),0,0,
13451,Elite: Battle for Azeroth Season 2,-1,Unknown (-1),0,0,
13555,Junkyard Tinkmaster,-1,Unknown (-1),0,2,[1] Junkyard Tinkerer | [2] Head Financier of Mechagon
13571,Under the Seams,-1,Unknown (-1),0,0,
13686,Junkyard Melomaniac,-1,Unknown (-1),0,6,[1] Ode to Tinkertown | [2] Gnomeregan Forever | [3] Mimiron's Brainstorm | [4] Battle of Gnomeregan | [5] Depths of Ulduar | [6] Triumph of Gnomeregan
13790,Armed for Action,-1,Unknown (-1),0,5,[1] Volatile Blaster | [2] Ricket's Special Delivery | [3] Lightning Zap 5000 | [4] Supercollider | [5] Boltspitter
13791,Making the Mount,-1,Unknown (-1),0,12,[1] Shop Project | [2] Right Bot for the Job | [3] Ready to Rumble | [4] Knock 'Em Out The Box | [5] A Little Leg Work | [6] The Nuts and Bolts of It | [7] Factory Refurbished | [8] Grease The Wheels | [9] Emission Free | [10] Test Drive | [11] Knock His Bot Off | [12] Drive It Away Today
13280,Hobbyist Aquarist,-1,Unknown (-1),0,19,[1] Captain Hermes | [2] Eddie Fixit | [3] Dilbert McClint | [4] Fizzie Sparkwhistle | [5] Michael Skarn | [6] Ellie Vern | [7] Leana Darkwind | [8] Kwint | [9] Delia Hanako | [10] Burly | [11] Lozu | [12] Grady Prett | [13] Korval Darkbeard | [14] Keeyo | [15] Sizzik | [16] Kusa | [17] Karaga | [18] Talia Sparkbrow | [19] Zujai
13281,Human Resources,-1,Unknown (-1),0,19,[1] Captain Hermes | [2] Eddie Fixit | [3] Dilbert McClint | [4] Fizzie Sparkwhistle | [5] Michael Skarn | [6] Ellie Vern | [7] Leana Darkwind | [8] Kwint | [9] Delia Hanako | [10] Burly | [11] Lozu | [12] Grady Prett | [13] Korval Darkbeard | [14] Keeyo | [15] Sizzik | [16] Kusa | [17] Karaga | [18] Talia Sparkbrow | [19] Zujai
13698,Clean Up On Aisle Mechagon,-1,Unknown (-1),0,0,
13706,Stay Positive,-1,Unknown (-1),0,0,
13718,The Grand Reception,-1,Unknown (-1),0,3,[1] Abyssal Commander Sivara | [2] Blackwater Behemoth | [3] Radiance of Azshara
13719,Depths of the Devoted,-1,Unknown (-1),0,3,[1] Lady Ashvane | [2] Orgozoa | [3] The Queen's Court
13994,Through the Depths of Visions,-1,Unknown (-1),0,4,[1] The Most Horrific Vision of Stormwind | [2] The Most Horrific Vision of Orgrimmar | [3] Unwavering Resolve | [4] We Have the Technology
13286,Siege of Dazar'alor,-1,Unknown (-1),0,3,[1] Champion of the Light | [2] Grong the Revenant | [3] Jadefire Masters
13340,Flame Keeper of Zandalar,-1,Unknown (-1),0,3,[1] Zuldazar | [2] Nazmir | [3] Vol'dun
13695,Team Aquashock,-1,Unknown (-1),0,4,[1] Nazjatari Safari | [2] Mecha-Safari | [3] Nautical Nuisances of Nazjatar | [4] Mighty Minions of Mechagon
13711,A Fistful of Manapearls,-1,Unknown (-1),0,1,
13712,Explore Nazjatar,-1,Unknown (-1),0,16,[1] Ashen Strand | [2] Azsh'ari Terrace | [3] Coral Forest | [4] Deepcoil Tunnels | [5] Dragon's Teeth Basin | [6] The Drowned Market | [7] Elun'alor Temple | [8] The Royal Approach | [9] Gate of the Queen | [10] The Hanging Reef | [11] Kal'methir | [12] Shirakess Repository | [13] Spears of Azshara | [14] Zanj'ir Terrace | [15] Zanj'ir Wash | [16] Zin-Azshari
13713,Nothing To Scry About,-1,Unknown (-1),0,0,
13735,Heroic: War is Hell,-1,Unknown (-1),0,0,
13715,From The Belly Of The Jelly,-1,Unknown (-1),0,0,
13700,The Mechagonian Threat,-1,Unknown (-1),0,18,[1] The Legend of Mechagon | [2] A Quick Ear Hustle | [3] This is Our Vault Now | [4] Let's Get It Started | [5] You Must be This Height | [6] Machinations for Mechagon | [7] Only the Best Will Do | [8] To Mechagon! | [9] Prospectus Bay | [10] We Come in Peace...and Profit | [11] The Resistance Needs YOU! | [12] Rescuing the Resistance | [13] My Father's Armies | [14] We Can Fix It | [15] Drill Rig Construction | [16] Send My Father a Message | [17] Welcome to the Resistance | [18] Operation: Mechagon - The Mechoriginator
13287,Empire's Fall,-1,Unknown (-1),0,3,[1] Opulence | [2] Loa Council | [3] King Rastakhan
13288,Might of the Alliance,-1,Unknown (-1),0,3,[1] Mekkatorque | [2] Stormwall Blockade | [3] Lady Jaina Proudmoore
13289,Defense of Dazar'alor,-1,Unknown (-1),0,3,[1] Champion of the Light | [2] Grong | [3] Jadefire Masters
13290,Death's Bargain,-1,Unknown (-1),0,3,[1] Opulence | [2] Conclave of the Chosen | [3] King Rastakhan
13291,Victory or Death,-1,Unknown (-1),0,3,[1] Mekkatorque | [2] Stormwall Blockade | [3] Lady Jaina Proudmoore
13292,Mythic: Champion of the Light,-1,Unknown (-1),0,0,
13293,Mythic: Grong,-1,Unknown (-1),0,0,
13517,Two Sides to Every Tale,-1,Unknown (-1),0,4,[1] A Nation United | [2] Tides of Vengeance | [3] Zandalar Forever! | [4] Tides of Vengeance
13737,Heroic: War is Hell,-1,Unknown (-1),0,0,
13738,Heroic: Tour of War,-1,Unknown (-1),0,3,[1] Danath Trollbane | [2] Turalyon | [3] Muradin
13739,Heroic: Tour of War,-1,Unknown (-1),0,3,[1] Eitrigg | [2] Lady Liadrin | [3] Rokhan
13780,Battle for Azeroth Keystone Conqueror: Season Three,-1,Unknown (-1),0,10,[1] Atal'Dazar | [2] Freehold | [3] Kings' Rest | [4] Shrine of the Storm | [5] Siege of Boralus | [6] Temple of Sethraliss | [7] The MOTHERLODE!! | [8] The Underrot | [9] Tol Dagor | [10] Waycrest Manor
13781,Battle for Azeroth Keystone Master: Season Three,-1,Unknown (-1),0,10,[1] Atal'Dazar | [2] Freehold | [3] Kings' Rest | [4] Shrine of the Storm | [5] Siege of Boralus | [6] Temple of Sethraliss | [7] The MOTHERLODE!! | [8] The Underrot | [9] Tol Dagor | [10] Waycrest Manor
13345,Praise the Sunflower,-1,Unknown (-1),0,0,
13341,Flame Warden of Kul Tiras,-1,Unknown (-1),0,3,[1] Tiragarde Sound | [2] Stormsong Valley | [3] Drustvar
13342,Extinguishing Kul Tiras,-1,Unknown (-1),0,3,[1] Tiragarde Sound | [2] Stormsong Valley | [3] Drustvar
13343,Extinguishing Zandalar,-1,Unknown (-1),0,3,[1] Zuldazar | [2] Nazmir | [3] Vol'dun
13438,Boxing Match,-1,Unknown (-1),0,0,
13439,Boxing Match,-1,Unknown (-1),0,0,
13440,Pushing the Payload,-1,Unknown (-1),0,0,
13401,I Got Next!,-1,Unknown (-1),0,1,[1] Blingtron MK2 Defeated
13725,The Circle of Stars,-1,Unknown (-1),0,2,[1] Za'qul | [2] Queen Azshara
13726,Mythic: Abyssal Commander Sivara,-1,Unknown (-1),0,0,
13727,Mythic: Radiance of Azshara,-1,Unknown (-1),0,0,
13728,Mythic: Blackwater Behemoth,-1,Unknown (-1),0,0,
13729,Mythic: Lady Ashvane,-1,Unknown (-1),0,0,
13730,Mythic: Orgozoa,-1,Unknown (-1),0,0,
13731,Mythic: The Queen's Court,-1,Unknown (-1),0,0,
13732,Mythic: Za'qul,-1,Unknown (-1),0,0,
13733,Mythic: Queen Azshara,-1,Unknown (-1),0,0,
13784,Ahead of the Curve: Queen Azshara,-1,Unknown (-1),0,0,
13785,Cutting Edge: Queen Azshara,-1,Unknown (-1),0,0,
13624,Keep DPS-ing and Nobody Explodes,-1,Unknown (-1),0,0,
13633,If It Pleases the Court,-1,Unknown (-1),0,0,
13684,You and What Army?,-1,Unknown (-1),0,0,
13917,WoW's 15th Anniversary,-1,Unknown (-1),0,0,
13433,"Tall, Dark, and Sinister",-1,Unknown (-1),0,0,
13450,Fierce Gladiator's Storm Dragon,-1,Unknown (-1),0,0,
13325,Walk the Dinosaur,-1,Unknown (-1),0,0,
13186,You Are Not Your $#*@! Legplates,-1,Unknown (-1),0,0,
13188,You Are Not Your $#*@! Legplates,-1,Unknown (-1),0,0,
13189,The Second Rule of Brawler's Guild,-1,Unknown (-1),0,0,
13190,The Second Rule of Brawler's Guild,-1,Unknown (-1),0,0,
13191,Brawler for Azeroth,-1,Unknown (-1),0,0,
13192,Brawler for Azeroth,-1,Unknown (-1),0,0,
13769,Power Up,-1,Unknown (-1),0,0,
13770,Power Creep,-1,Unknown (-1),0,0,
13771,Power Is Beautiful,-1,Unknown (-1),0,0,
13772,Essence Essentials,-1,Unknown (-1),0,2,[1] All Role Specific Essences | [2] All Generic Essences
13773,Essence Gains,-1,Unknown (-1),0,2,[1] All Role Specific Essences | [2] All Generic Essences
13775,Essence Overload,-1,Unknown (-1),0,2,[1] All Role Specific Essences | [2] All Generic Essences
13777,My Heart Container is Full,-1,Unknown (-1),0,1,[1] All Heart of Azeroth Essence Slots With Rank 3 Essence
13779,Phenomenal Cosmic Power,-1,Unknown (-1),0,2,[1] All Role Specific Essences | [2] All Generic Essences
13585,"Never Lose, Never Choose To",-1,Unknown (-1),0,0,
13541,Mecha-Done,-1,Unknown (-1),0,10,[1] Unnamed Branch | [2] Rest in Pistons | [3] Outside Influences | [4] Junkyard Architect | [5] Junkyard Apprentice | [6] Junkyard Machinist | [7] Available in Eight Colors | [8] Junkyard Melomaniac | [9] Making the Mount | [10] Armed for Action
13556,Outside Influences,-1,Unknown (-1),0,32,"[1] Aid From Nordrassil | [2] One Gnome's Trash | [3] Clues Abound | [4] A Historical Mess | [5] A Growing Mystery | [6] Time for Heroics | [7] Strange Discovery | [8] Deck 'Em | [9] Bugs, Lots of 'Em! | [10] Pirates? I Hate Those Guys! | [11] Rico's Rescue | [12] The Other Place | [13] The Final Act | [14] Abduction Reduction | [15] Aim High | [16] Pirates, Sea Monsters, Robots | [17] Go For The Gold | [18] The Family Jewels | [19] Adapt, Improve, Overcome! | [20] Toys For Destruction | [21] Playtime's Over | [22] Battle Tested | [23] Be Kind, Rewind | [24] My Chicken are Not For Eating! | [26] Discs of Norgannon | [27] Toys Like Us | [28] Waste Not | [29] Taking The Air Out | [30] Unprofitable Ventures | [31] A Direct Approach | [32] Cogfrenzy's Construction Frenzy"
13194,I Am Thrall's Complete Lack Of Surprise,-1,Unknown (-1),0,1,
13572,The Heart Forge,-1,Unknown (-1),0,1,[1] Unlock the Heart Forge
13630,Notorious Gladiator: Battle for Azeroth Season 3,-1,Unknown (-1),0,0,
13632,Notorious Gladiator's Proto-Drake,-1,Unknown (-1),0,0,
13389,Jorundall,-1,Unknown (-1),0,0,
13394,Heroic: Jorundall,-1,Unknown (-1),0,0,
13395,Mythic: Jorundall,-1,Unknown (-1),0,0,
13396,Havenswood,-1,Unknown (-1),0,0,
13397,Heroic: Havenswood,-1,Unknown (-1),0,0,
13410,Snow Fun Allowed,-1,Unknown (-1),0,0,
13634,Challenger: Battle for Azeroth Season 3,-1,Unknown (-1),0,0,
13639,Combatant: Battle for Azeroth Season 3,-1,Unknown (-1),0,0,
13641,Rival: Battle for Azeroth Season 3,-1,Unknown (-1),0,0,
13398,Mythic: Havenswood,-1,Unknown (-1),0,0,
13399,Jorundall Justice,-1,Unknown (-1),0,0,
13642,Duelist: Battle for Azeroth Season 3,-1,Unknown (-1),0,0,
13643,Hero of the Alliance: Notorious,-1,Unknown (-1),0,0,
13297,War for the Shore,-1,Unknown (-1),0,0,
13263,The Shadow Hunter,-1,Unknown (-1),0,0,
13301,Under Cover of Darkness,-1,Unknown (-1),0,7,[1] Bashal'Aran | [2] Gloomtide Strand | [3] Cinderfall Grove | [4] Lornesta Mine | [5] Forlorn Crossing | [6] Ashwood Depot | [7] Lor'danel Landing
13302,Under Cover of Darkness,-1,Unknown (-1),0,7,[1] Bashal'Aran | [2] Gloomtide Strand | [3] Cinderfall Grove | [4] Lornesta Mine | [5] Forlorn Crossing | [6] Ashwood Depot | [7] Lor'danel Landing
13305,Night Moves,-1,Unknown (-1),0,7,[1] Bashal'Aran | [2] Gloomtide Strand | [3] Cinderfall Grove | [4] Lornesta Mine | [5] Forlorn Crossing | [6] Ashwood Depot | [7] Lor'danel Landing
13306,Night Moves,-1,Unknown (-1),0,7,[1] Bashal'Aran | [2] Gloomtide Strand | [3] Cinderfall Grove | [4] Lornesta Mine | [5] Forlorn Crossing | [6] Ashwood Depot | [7] Lor'danel Landing
13307,Recruitment Officer,-1,Unknown (-1),0,5,[1] Forsaken Alchemist | [2] Forsaken Lancer | [3] Forsaken Deathguard | [4] Forsaken Deadshot | [5] Catapult
13308,Recruitment Officer,-1,Unknown (-1),0,5,[1] Kaldorei Archer | [2] Druid of the Branch | [3] Kaldorei Hunter | [4] Kaldorei Sentinel | [5] Glaive Thrower
